1,,,
x,y,z,yaw
2,-0.254736289533566,-0.750825793993318,-0.013288346119022
3,-0.184305310490625,-0.829680816105317,-0.006878803367195
4,0.196861293230401,-1.07262550371965,0.067582389600431
5,0.518718962477799,-0.363551176021676,-0.048889663545445
6,0.226389817942484,-0.386434247165988,-0.048680210815906
0,-0.295556720764841,-1.90012926607746,0.037477400694501
1,0.193186369190343,-1.06685217624106,0.073492794216664
0,0.185480986472401,-1.10423242564834,0.08153863418158
0,0.173658284062996,-1.1660396238681,0.114930851134235
0,0.174299755021897,-1.16905457830611,0.124605111605764
0,0.175328728990186,-1.06974912095066,0.117393789730215
1,0.59957112927552,-0.104061489272803,-0.005853728060283
0,-0.031121261184242,-0.609263846264437,-0.016165406491706
1,0.189246766109871,-1.01976141266295,0.113805513146314
0,-0.11712774639247,-1.41589098113535,0.017111880714657
1,-0.05917947638855,-1.37597003485717,0.015216458139731
2,0.186699429203667,-1.01996593939311,0.106781302829877
3,0.480104587612586,-1.31971828844992,0.055700965028325
0,-0.1547847626213,-0.378506664066132,0.012535282547093
1,0.182673415182145,-1.08459602889818,0.10276515374378
0,0.172853703998767,-1.09285569834073,0.10640295409205
0,-0.206429001133716,-0.404873812989236,0.006668535609153
1,0.177719931854193,-1.10873458083096,0.119168408699849
2,0.373761170903746,-1.36755586960731,0.058436704106675
0,0.182098543371501,-1.11057169218375,0.127660242110588
0,0.168324492893804,-1.04755183839706,0.129737012581237
0,-0.00434292085585,-0.233677793839227,-0.548775677258681
1,0.009000575888992,-0.467327092245486,-0.621692128913648
2,0.022726478009428,-0.058187618261259,-0.512504440519465
3,0.640992763258299,0.285111755476622,-1.56416965821045
,,,
,,,
,,,
2,,,
label,x,y,z
0,0.224551013237174,0.719294708210365,0.073369947307442
0,0.21786337038414,0.811765008875184,0.081826811530164
0,0.226160677661294,0.841455551541808,0.081734637736204
0,0.222259935484823,0.852860672185827,0.085834892429851
0,0.219499274617124,0.853008006223956,0.074829729564657
0,0.221225034228235,0.855535115265678,0.08147720042666
0,0.219916203062157,0.84671962243627,0.097093530896516
0,0.22554916972937,0.842958109326955,0.091449539878332
0,0.22275533875806,0.844031831124195,0.088823132124774
0,0.218059420199286,0.842533758424997,0.088448791122594
0,0.223464664732107,0.849665696550448,0.092064856920155
0,0.225713213619882,0.833299201457951,0.082137831948176
0,0.217780612911865,0.830330561001921,0.095499407008823
0,0.212178664761435,0.825338176873102,0.097099595412904
0,0.212868249958718,0.830682889846996,0.104911086386091
0,0.222054575496229,0.832828685508996,0.095750445001045
0,0.22959661795681,0.999332654876509,0.070777004750275
0,0.223599076930008,0.88444181836386,0.072912192969909
0,0.211819931649994,0.843614420343656,0.081152908678288
0,0.214709246252024,0.818462286569108,0.083598849178336
avg,0.220581214581537,0.842907938750389,0.08603961956356
0,0.172999321838542,-0.973758425249992,0.115544624398091
0,0.179259580029468,-1.03639908839818,0.115589610281996
0,0.179925690325153,-1.04670358691037,0.11017589805483
0,0.182751235436487,-1.05989587898024,0.109737766117162
0,0.180841913037631,-1.04862346111526,0.104410372134957
0,0.18909617642732,-1.026594328412,0.092356334050567
0,0.188779317378245,-0.993452061136162,0.082244357058357
0,0.188865321878228,-0.969385148374768,0.070977969804356
0,0.193075350797416,-1.02971474027934,0.064182829796638
0,0.190668244883971,-1.06411389568563,0.082652358731039
0,0.188484159262902,-1.07506935400912,0.088816289585416
0,0.194663670472391,-1.01848594074817,0.078290990416984
0,0.19368972091123,-0.979997574668188,0.076303373893339
0,0.193810960421363,-1.01084771489698,0.068342234760572
0,0.180936834310281,-1.02591312070633,0.071188297978046
avg,0.186523166494042,-1.02393028797138,0.08872088713749
,,,
,,,
,,,
3,,,
label,x,y,z
1,0.232673767865471,0.848101868361443,0.098820284468035
1,0.206643241568674,0.865151020381483,0.094573226569943
1,0.22210468189668,0.855381604023354,0.093897308772449
1,0.231310405203363,0.895668400010419,0.087736405082694
,,,
avg,0.223183024133547,0.866075723194175,0.09375680622328
,,,
3,,,
label,x,y,z
0,0.214548410206788,0.837665252488122,0.099222792150035
0,0.218311151858018,0.840149271435151,0.086423180481642
0,0.229631081242635,0.839808677253966,0.088713344893741
1,0.249900918130381,0.837293416061129,0.078899469837587
avg,0.228097890359456,0.838729154309592,0.088314696840751
0,0.161866923549112,-1.05002387739041,0.097412139638775
0,0.219902875378052,-1.04675911998428,0.068565387537887
0,0.216118049270357,-1.05881724724657,0.073803842600465
0,0.195940968714769,-1.06575674187194,0.077927933604817
0,0.188488749906798,-1.04840765133689,0.085344789704076
0,0.187625567353796,-1.03782598316829,0.081520151545835
0,0.191067779914225,-1.04467448926102,0.083545770255928
0,0.176820192470823,-1.13211468408825,0.115899470978494
avg,0.192228888319741,-1.06054747429345,0.085502435733285
,,,
,,,
,,,
4,,,
label,x,y,z
0,0.218642543403557,0.811401876911073,0.077552012742805
0,0.212139074912705,0.866177046514741,0.106935292609934
0,0.213410999982278,0.859862117215788,0.116330423377171
0,0.224078066421244,0.85179685577464,0.109365749050572
0,0.228921697943615,0.834334390481279,0.110694729954333
0,0.229292521573663,0.838053504873134,0.100095881004685
0,0.226415265972343,0.839396028877684,0.097329089394017
0,0.216978892188604,0.832563410636311,0.100380007130872
0,0.221524949750323,0.843189107725509,0.096751617172598
0,0.214829151868605,0.845124641502978,0.095274847950702
0,0.226215984241845,0.868214239954236,0.103620782693029
0,0.183549146279621,0.872866976001215,0.104186005818079
avg,0.2179998578782,0.846915016372383,0.1015430365749
0,0.156438362338849,-1.00652699845556,0.095491464206848
0,0.179554256404962,-1.08728019253447,0.094819119707989
0,0.184932184061822,-1.10569405166652,0.096314703447418
1,0.610614463286353,-0.517735868016427,-0.028290844076188
0,0.183823150922003,-1.06338355560799,0.088141660256461
0,0.167251988020036,-1.04319806038433,0.090426639609043
0,0.16826154506867,-1.02688783313202,0.079975017166012
0,0.170806105573692,-1.02594718849467,0.088263697263664
0,0.173238360253735,-1.03035884142891,0.086265825184133
0,0.162861930786024,-1.04603817623939,0.08955726953592
0,0.165054722357031,-1.04976512996123,0.093074911927172
0,0.183120684829825,-1.04143811430068,0.086659258245326
avg,0.20882981282525,-1.00368783418518,0.080058226872816
,,,
,,,
,,,
4,,,
label,x,y,z
0,0.164779410452412,-1.02525783131458,0.104074970723505
0,0.156991042164223,-1.04241655016663,0.11608966799586
0,0.166058831930545,-1.05130712460204,0.105098876316501
0,0.164057212711079,-1.0425179152112,0.09342038887106
0,0.167842049386396,-1.03699956412237,0.091289449784197
0,0.170128537390886,-1.03170066661932,0.095316904281125
0,0.170383480651102,-1.03572994605099,0.089666277107812
0,0.175607812267511,-1.05061020889602,0.096129305453698
0,0.170047839831736,-1.04681064882081,0.096552613910524
0,0.159277101980066,-1.02738822751583,0.098010002239383
,0.166517331876596,-1.03907386833198,0.098564845668367



4
label,x,y,z
0,-1.1411775999493912,-0.8693850763608626,0.1965166660578629
1,-0.9666488437369435,-0.8548404070219758,0.1773571614255144
2,-0.8280597957827341,-0.6445774901953955,0.19899179057466387
0,-1.0687767996095614,-0.9176453748683703,0.05284148140214906
1,-0.8921996575395927,-0.7470759111311338,0.19889340651161547
0,-0.9898530608643896,-0.8201695307780916,0.19935660155293422
1,0.2150483894615739,-1.1754916552454229,-1.9611496486484088
0,-0.9927811336590721,-0.8872169791755173,0.11991618152518357
1,-0.8600022956113083,-0.6995502098616461,0.19994880285671823
2,-1.1039663246748694,-0.8570530910858476,0.03178516303019807
3,0.19593617337283115,-1.1632242749134696,-1.9471775268643385
0,-1.088176339828226,-0.8633936336530404,0.19886881049288685
1,-1.885959804730024,-2.3213066260019932,-1.935846534001947
2,-0.9111623604565056,-0.8390979650349726,0.11492251840369261
3,-0.7654891356342035,-0.6387561608896111,0.19805490379740964
4,-1.916126642252053,-2.3273320674896234,-1.8448655125122684
5,0.1963955082112015,-1.1333514753243195,-1.9201497425110177
6,-1.759738721228112,-2.444366753101348,-2.1677358158762905
0,-1.118043050682391,-0.8645930826176388,0.12125015655628424
1,-0.8457237683441294,-0.6930395618800673,0.19998690221513604
2,-0.9929659668996492,-0.9045219396061739,0.05086320637921138
3,-0.8627693216410013,-0.7911745657523472,0.04997175959675404
4,0.2276145846805279,-1.154421098530292,-2.0021375628559825
0,-0.8457438677676417,-0.8802118245309736,0.19999028726211743
0,0.13863721539311696,-1.23114080959931,-1.8682114986393266
1,0.16909479730610172,-1.1549263432621952,-1.8182026258386979
2,0.20488289073797583,-1.5668651610612867,-1.934157584338435
3,0.22816299347064756,-1.7194975316524501,-2.0021375628559825
0,-1.648072509110304,-1.8380739928791354,-1.1526596393395552
1,-1.6934836223154637,-0.8800120163919788,-1.2656771192426925
2,-1.7705522755629062,0.16027519550729324,-1.4637375878377965
3,-1.6779354795232542,-1.632375657558441,-1.2036757622561816
4,-1.7531737686565603,-0.12200418114662148,-1.3827318361240206
5,-1.7375834238896612,-0.018915327156291028,-1.4637375878377965
6,-1.6555806349394764,-2.0520405918359748,-1.2426700878807246
7,-1.6565002982755186,-1.69982774876341,-1.3306783742269028
8,-1.69633684025087,-1.1555955925335484,-1.4266971575778309
9,-1.692401676775978,-0.23051833847294648,-1.501709172174192
10,-1.7190104081807585,0.10768841207027458,-1.5927145225360435
11,-1.7197799057653032,0.2778768118690044,-1.592693709281548
12,-1.6652727848068267,-1.1079689527793626,-1.5716674291362176
13,-1.6874602499051252,-0.41577818628513413,-1.6567006344875324
14,-1.5921561608959942,-2.0608635246753684,-1.3996123547002373
15,-1.6533916620839944,-1.0448329705087573,-1.6566579599089397
16,-1.6596573162372599,-0.6540741068976261,-1.7006689761692082
17,-1.6629218181514531,-0.5216818653047081,-1.770675442671669
18,-1.5614218845196675,-1.9610970142067117,-1.4926065334536889
19,-1.602914741582048,-1.7863556406436818,-1.521623894382831
20,-1.5969495697088623,-1.4104937470080898,-1.613626138335458
21,-1.6501165958660369,-0.744353914260864,-1.6896554780149795
22,-1.6292564679108354,-1.1548283073518952,-1.7006472786460345
23,-1.6349150300461783,-0.8341024856894244,-1.7126393953151575
24,-1.659544513886007,0.24657935649156593,-1.7826673218745437
25,-1.585585488288345,-1.5971546885443892,-1.6236075039643996
26,-1.6044076486976333,-1.0326517859880289,-1.7006255811228608
27,-1.6444578435507686,-0.18297958374023404,-1.8446596231998444
28,-1.5318158291602375,-2.271714668273925,-1.6025919527528816
29,-1.630739099972897,-0.36187752336263623,-1.85665105210444
30,-1.5106427659044024,-2.090320758521556,-1.4925465499446229
31,-1.638748158457024,-0.004250731733109932,-1.935645749715473
32,-1.5717335841616549,-1.2958863518941093,-1.782600215042548
33,-1.5222838688246791,-1.7388031955423022,-1.7945804676549064
34,-1.5514114362163922,-0.5748697729671699,-1.8195629394448216
35,-1.4965868240273812,-2.0599446838552296,-1.7235434682819009
36,-1.511654041583127,-1.814632376799216,-1.7585506689961343
37,-1.5043587847234414,-1.88808000087738,-1.7945242996488997
38,-1.474417557689837,-2.2423342540860167,-1.7125195184326254
39,-1.4778677374258231,-2.095969100793202,-1.7945242996488997
40,-1.4133697186811354,-1.9284831014546477,-1.758473065472488
41,-1.4202193339259985,-1.8301171739896134,-1.7354470630587049
42,-1.435174909861436,-2.3643485969967304,-1.8564672533709567
43,-1.3980212817521074,-1.9973364844918242,-1.8064587407804729
44,-1.3781824754827507,-1.9532318711280818,-1.8314402269199201
45,-1.6207811499556233,-0.16234607355935202,-1.9626278986823082
46,-1.5243350559879099,-1.4872573167085643,-1.9215366581276092
47,-1.6237656884991203,-1.2777022682130332,-1.6456337797576366
48,-1.7111645858475648,-0.4458423107862469,-1.623702305825603
49,-1.6326595869200027,-1.4044762849807735,-1.5516416768138022
50,-1.6147145225017117,-1.946275722980499,-1.4086241778853459
51,-1.5382739892818038,-1.0121853704215025,-1.9215719186615507
0,-1.3217427590032838,-1.4055719561874864,-0.32938832440341836
1,-1.312505097392933,-0.585472250315878,-0.2903815267933274
2,-1.3393854497852562,-1.5825485203947338,-0.3384042422459892
3,-1.2951125334226157,-1.1825369307771323,-0.3313653066309925
4,-1.1465069159433834,-0.34403112589144225,-0.331252555124242
5,-1.1228872130881216,-1.523882758175885,-0.3887447166902893
6,-1.1178747252678862,-1.6074094850084053,-0.40422359879981484
7,-1.0151725364022,-1.5749732983865954,-0.43415675392969977
8,-0.9617964640107196,-1.3527630985367531,-0.49011788644241405
9,-0.9183119128561151,-1.1881989555024517,-0.4891011253922726
10,-0.8650695555102328,-1.0593467076600651,-0.49906332572056566
11,-0.8610196308819124,-0.8987557213840293,-0.49603949488784815
12,-0.8478134035938726,-0.31792666773001343,-0.42202062743599855
13,-0.7879893899864377,-0.7794865662740034,-0.5179799513289782
14,-0.48014535504033756,-0.5576495735773017,-0.6077300000422794
15,-0.569490897799955,-0.7914702015973271,-0.5422902147411053
16,-0.2176212301745497,-0.9378847645684365,-0.7165336350693903
17,-0.5162343576723437,-0.9319410777163122,-0.6077874044106342
18,-0.26543152275536613,-0.3535784446611636,-0.6645680927114384
19,-0.4749100833611613,-1.2754953071351876,-0.635757607697444
20,-0.406057138477048,-1.5157346732190085,-0.6076981087476225
21,-0.4172800810914503,-1.762959402183006,-0.6396723241981923
22,-0.48218216977077355,-0.23671131508023116,-0.5417210540729662
23,-0.6289794064111179,-1.646051354629477,-0.5548870854308325
24,-0.4745029325204698,-0.334015254093253,-0.5967255365446209
25,-0.2532387604205831,-1.148991056182206,-0.6315314735292512
26,-0.20198939752863088,-1.4862577492044171,-0.7395202830178276
27,-0.6140972953147132,-1.4304034813454274,-0.5968712007997607
28,-0.439577230180234,-0.6509714431878996,-0.6237079274883377
29,-0.22607136385441534,-0.8742942606600429,-0.639516101831989
30,-0.35585761171141855,-1.357848338334938,-0.5791566534273873
31,-0.700529662962789,-0.6343113227914539,-0.5405710636305838
32,-0.7082061237248406,-0.8250645432207319,-0.5479120529827268
33,-0.3331149173914088,-1.6718245863914487,-0.712623311290778
34,-0.22495344439983925,-0.17853304743766776,-0.6735257380661244
35,-0.6897074553836798,-0.3888679796031543,-0.5318948184122387
36,-0.2275229292218337,-0.6088084727525709,-0.6525121566203391
37,-0.5326389705089263,-1.7769118368625638,-0.6567741613159748
38,-0.3139871456223848,-0.42971233075315296,-0.6565965320771214
39,-0.3804329933034016,-0.7592297481453936,-0.6526565313051231
40,-0.2709761260167768,-0.6881804734468459,-0.6855623833575015
41,-0.7104250629259937,-1.4915356864963747,-0.5339129361917545
42,-0.35001821744277184,-0.6731386746351533,-0.656629426373581
43,-0.34337744468014453,-1.79067716995875,-0.673608843800922
44,-0.212925986045183,-0.4334711432456969,-0.6905140146742581
45,-0.30925102010608363,-0.61280846181843,-0.6646011507850893
46,-0.7495446575558137,-0.3761896082648523,-0.5089502660025971
0,-1.2445743799349485,-1.52388797537847,-0.18332083960381018
1,-1.274760675498425,-1.1040439522452652,-0.19435203385938626
2,-1.2658943813466919,-0.5367972956913889,-0.20335002640509736
3,-1.219680525713214,-1.3311150504859406,-0.1893574946272243
4,-1.241755284822978,-0.6868252793577968,-0.20331934485691772
5,-1.2034965438539358,-0.9368592014195776,-0.20228606772981128
6,-1.1637755956073352,-1.4659681558609008,-0.2542695112739992
7,-1.0959035593631274,-1.2640685864577166,-0.2612165124806469
8,-1.0905735715107552,-0.7115027403984313,-0.2622084244598142
9,-1.0675448666959408,-0.636948591719071,-0.26419221977315965
10,-0.6579298015071392,-1.5659822368561613,-0.2458514618697678
11,-0.5541584977847671,-0.328638298007158,-0.31045158515641536
12,-0.3862531754726403,-0.720060309767723,-0.3246485153092973
13,-0.5797961766494388,-1.579922838343514,-0.2607951091869174
14,-0.3829940226070975,-0.4430097583929697,-0.3246589546872365
15,-0.4922675107944482,-1.0263279655124418,-0.3142368089579237
0,-1.2447901274774351,-1.3914041117591374,-0.18633792961364493
1,-1.239356422517201,-1.2829362030717584,-0.18364885023893462
2,-1.2340591704142587,-1.5189349366859952,-0.1923304058294253
3,-1.1469451316473376,-1.5528074894100423,-0.19025051373731627
4,-1.1683372747061136,-1.0480980498065786,-0.2592755747626325
5,-1.0610884339697915,-1.1257654364903766,-0.2681928012663555
6,-0.5361820053957074,-1.508099455603861,-0.2429178071189011
7,-0.6025369798977322,-1.093469415056078,-0.2758126323456056
8,-0.6992858057768156,-0.7533739818467033,-0.3298934196967922
9,-0.7731178556998037,-1.4140857677249346,-0.24495678091644724
10,-0.4373995782809505,-0.3779231468836466,-0.32568479324227195
11,-0.7514794782650599,-1.2239089132501528,-0.2609240090155671
0,-1.2790634587162273,-1.1099822897986884,-0.18634490558219463
1,-1.3446545205082532,-0.37653881027584973,-0.3453958649300688
2,-1.2186790004026857,-1.4560245687119016,-0.11927420607148842
3,-1.2476582563266894,-1.3727415940467862,-0.14232034216291156
4,-1.2955336721471962,-0.7472601038488473,-0.2453603860439959
5,-1.2069087902968596,-1.2931215885357976,-0.20329108300415855
6,-1.243108232363762,-0.4161953580757928,-0.33580873185113647
7,-1.1224168228842535,-1.2460507880151268,-0.1502236333156739
8,-1.1356946127329406,-0.6628848801792402,-0.24524052755406256
9,-1.157941325762733,-0.32606509725252775,-0.29825712697511997
10,-1.0505252106544987,-0.9260713022315139,-0.24618685891589243
11,-0.8020167017539269,-0.7204559101730353,-0.25799588280902075
12,-0.9532251311991434,-0.7930894646970997,-0.2570823145118579
13,-0.9071415872990745,-0.35499985963106145,-0.278053610329114
14,-0.9194930177159336,-0.43782976931995804,-0.2680681426938245
15,-0.9911297590108378,-1.0392029404640195,-0.22662121078529118
0,-1.248790561786665,-1.093539409023813,-0.24434299112755187
1,-1.271209702305634,-1.2320839378869894,-0.2338569770764225
2,-1.2301376170004323,-0.36752067078594797,-0.26430652901435425
3,-1.2022466035838628,-0.5459520895282427,-0.25530258702761377
4,-1.1725170495163106,-1.556408627827962,-0.20925936618823981
5,-1.108923362374436,-1.0826924662755513,-0.2502538105767167
6,-1.0878163570716866,-0.5782988858811648,-0.2509288001379122
7,-1.1507315453232412,-1.243216350674629,-0.24026144887927248
8,-1.1076512534344183,-1.5606305900783763,-0.21372461561429068
9,-1.0801876276022049,-0.4777141880421411,-0.26719016271994445
10,-1.0495774308527919,-1.2372712185227772,-0.24517448309043077
11,-1.057478351184488,-0.4076824691146611,-0.2761689879952196
12,-0.6776790251230806,-0.3413115821101448,-0.29987285934190955
13,-0.9888154350550661,-0.6136140606800714,-0.26312004045730486
14,-0.7772046492351884,-0.6396870782529865,-0.2709533630198786
15,-0.9842486644953544,-1.2678721326447668,-0.24513534561028427
16,-0.908318206395354,-0.6315407132109006,-0.2680565078938799
17,-0.9126219612904953,-1.1486512330792298,-0.26108761264606395
18,-0.5531069002591121,-0.46357294458609355,-0.3062771003250595
19,-0.9464640867865831,-1.0128482228878104,-0.2730884446821773
20,-0.7372293171803102,-0.4533891409635543,-0.29791907094660663
0,-1.264423190943088,-1.351208934187889,-0.2403418321534836
1,-1.2607052408736747,-1.0766362870732942,-0.26433634882775525
2,-1.199214348565648,-1.5051110262672103,-0.17078749794733183
3,-1.1746359801042892,-0.7391673844005608,-0.23728512568463467
4,-1.1733821820707129,-0.6063847144444783,-0.26126608933873263
5,-1.095411597808426,-0.7761975171213799,-0.25170737892357287
6,-1.0747670383940635,-1.1549244377141197,-0.27218343692697067
7,-1.0406922196501471,-1.3054720422495965,-0.2611669356225612
8,-0.49809011930662245,-1.4679587630832447,-0.23874284257297895
9,-0.3797883955949277,-1.3995152410740652,-0.25863956426644275
10,-0.6306232217378903,-0.797189904997746,-0.3368454463554418
11,-0.5222914663080281,-0.4160024183491865,-0.328752142001695
12,-0.4231694945811845,-1.4486680437739077,-0.251673548611834
0,-1.2606233452531113,-1.1149488737530728,-0.25234524332437513
1,-1.2026231281150992,-1.4284919938354779,-0.22729712981979344
2,-1.1985555022768184,-1.2090677644770875,-0.248804996152598
3,-1.13410584300873,-1.2436871386857493,-0.251575932213812
4,-1.1196012977946266,-0.31237280558026015,-0.33922512491891554
5,-1.089225481847664,-1.192374998082717,-0.2582184280347075
6,-1.0931756532389272,-1.441572380336848,-0.18871052953894285
7,-1.0735545307379035,-1.2867224054411053,-0.2487044177754001
8,-0.567436977126303,-0.9624445077881034,-0.3118199963347754
9,-0.9825624062825187,-1.1238672990972796,-0.27078826475489337
10,-0.8288623870720053,-0.7620587171270296,-0.31899563251251206
11,-0.9580062841288255,-0.7127475042974477,-0.30512164930381114
12,-0.5118054599734451,-0.7889457584330528,-0.3387554712175824
13,-0.8652974543736778,-0.3761867185433705,-0.3530195892670889
14,-0.5021583386783867,-0.657403411498914,-0.35274220451068583
15,-0.970710370825639,-1.3344084150516067,-0.25560200202758154
16,-0.34584047048323163,-0.9653188200094378,-0.33360924155552585
17,-0.9369984674128653,-0.425100885828336,-0.3420907928921082
18,-0.44714146817037037,-0.7638056100242666,-0.346679632962283
0,-1.2743860213051807,-1.4756077023652883,-0.17101689164858702
1,-1.271524179933595,-1.244805333009884,-0.19034852115554268
2,-1.286713004313869,-0.7989086268240944,-0.252362466272416
3,-1.1305912918951617,-1.4852561265547222,-0.1802088857778994
4,-1.2094022610841089,-1.3562087427134866,-0.2008022006203518
5,-1.2184660072932285,-0.6405580768590432,-0.2723510279838588
6,-1.2335811242062948,-0.86047483900828,-0.24881972388357543
7,-1.1567213695410152,-1.2700535631221201,-0.20325798171309395
8,-1.1815933093363271,-0.5259061382876501,-0.28528645831593846
9,-1.153986609905136,-0.7861123265905511,-0.2522689702857168
10,-1.1467043655166016,-0.31900431646241073,-0.3132386587729259
11,-1.0263875750764477,-1.5306798976780185,-0.19015017277890145
12,-1.0592881940514394,-0.5397968019048371,-0.2866754509731304
13,-0.5940859883789787,-0.8550724196469499,-0.33381950309717046
14,-0.6433055337543223,-1.507233844531907,-0.21784783026703614
15,-0.44779336092775196,-1.0245017644286103,-0.32369748281507316
16,-0.3917130114968533,-1.4408919418023691,-0.24039983493098505
17,-0.5995326115170483,-0.9203962076455353,-0.32731518138195104
18,-0.7542377711203375,-0.8492959059887762,-0.323927838477416
19,-0.48367930315935803,-1.480462815146893,-0.22972304576695102
20,-0.41432213454565686,-0.40323223197270947,-0.39068245559351356
21,-0.5249935688740699,-0.9196144404875879,-0.3307543507344137
22,-0.4073472945574343,-0.338479203708244,-0.3511572399845244
0,-1.2450134570978375,-1.3007359412809212,-0.22032413253794148
1,-1.1846993135655755,-1.407312659690013,-0.23928071258345773
2,-1.1577641590496928,-1.2177213781337806,-0.23425766539222015
3,-1.0805195951346727,-0.7432202415145707,-0.2902013143080602
4,-1.033849388993329,-1.157017423938482,-0.2526632963394677
5,-0.9673486582160838,-1.5784353833550058,-0.27109332449851187
6,-0.3825084432036946,-0.3502892558125481,-0.3176452251082018
7,-0.6207438032065269,-0.839990805989752,-0.35584321719595957
8,-0.38301805130860667,-1.6228192223791489,-0.34464480898640315
9,-0.8876139031742754,-0.7697444062266083,-0.31805012594537785
10,-0.5184738647979354,-0.3800520446197485,-0.31075046177708066
11,-0.8111119488358476,-0.9880801454412339,-0.329003473310594
12,-0.729960676018878,-0.6288874344900248,-0.28966452904483764
13,-0.4694934720193134,-1.5884851154052846,-0.34171437177271846
14,-0.753517653543523,-1.2936077190356121,-0.289929726493819
15,-0.5817207414436321,-0.4372721937569704,-0.35780546764025156
16,-0.5422843428715387,-1.5677737247943873,-0.3287626141303266
17,-0.7585313072231997,-0.718136646474401,-0.3369402851323706
18,-0.822831989437853,-0.4564033389091491,-0.3239956412722276
19,-0.5339051813391887,-0.8936200616034593,-0.32376354706755905
20,-0.6981748225299934,-0.9227614868432281,-0.3468973330641325
21,-0.8048507646413201,-1.2352848939952394,-0.2809731291612705
22,-0.8980962369572218,-0.9789580376139685,-0.32105026550612714
23,-0.8026799678606157,-0.8374174527291739,-0.3309824758976412
24,-0.35328949196982884,-0.7613115757703779,-0.325622107801133
25,-0.32084392129279826,-0.9530008708437283,-0.40059994256518494
0,-1.1388673033553318,-1.4678475570046539,-0.13874137623963212
1,-1.1089560822913576,-0.9531856554427316,-0.23271865694604754
2,-1.0889940956011082,-1.556382223512187,-0.18221166609473327
3,-0.7042327634243392,-1.4489962705100574,-0.162225550772215
4,-1.0046199459810248,-1.0282902723265577,-0.23313720991479592
5,-0.7466121641413505,-1.3837175871612446,-0.15793950675977664
6,-0.4577717364024976,-1.060509156986055,-0.26937373088729455
7,-0.6794543723505527,-1.1851877909153699,-0.2448760598903441
8,-1.0585236842926464,-0.9136616204103284,-0.23818321889663818
9,-0.42924119524862236,-1.3781410330492587,-0.19868561861239575
10,-0.42228317241466884,-0.33751534546415,-0.2773517148341036
11,-0.4095633977972675,-0.5194658882477703,-0.275667078635917
0,-1.3023645855442354,-0.3893647033345791,-0.30339323244904737
1,-1.2375265628459529,-0.9395481436921836,-0.20930206943555407
2,-1.2037297543759036,-0.6489849303055691,-0.25930032225331057
3,-1.2031927220852527,-0.39516138633092235,-0.33429259155103797
4,-1.1379628762290461,-0.32386963336895663,-0.3532436307972844
5,-0.6458390314233646,-1.1543269828501816,-0.2335229276028552
6,-0.5634696836618647,-0.6330346595495938,-0.2877904895518999
7,-0.511092710059031,-0.8296521889880812,-0.2517498216148937
8,-0.4388426438524517,-1.065067326474302,-0.26571211445505427
9,-0.36136845215470487,-0.5885299560427665,-0.28862292104431675
10,-0.4359836241602384,-0.4714609613021214,-0.35343602022413534
11,-0.9889686100635138,-1.2978721184862985,-0.18478434562660118
12,-0.44747009393272796,-0.9332001240497143,-0.24568743453906228
0,-1.25849300349065,-1.3619538822935684,-0.23700677653332658
1,-1.2404805552955205,-1.063195741166257,-0.2529981806982129
