

trial,2
x,y,z,yaw
-0.005292037169587321,0.6980461755099229,-0.04246723515439421,-3.1233993681996655
-0.0029710563635091895,0.6922732905390853,-0.044175650759882945,-3.1377526150274058
-0.002116925050071782,0.6863582553933398,-0.04428931185970586,-3.1358015429072332
-0.001051638563785224,0.6815922481212081,-0.041915106219255316,3.1379059098002897
-0.0014901887078167756,0.6785596091086047,-0.04209814805707479,3.139277307142537
-0.0015297730640690052,0.6764480017171627,-0.04230221353328689,3.137071756431976
0.005552002321539443,0.6675752487198345,-0.03772996104448301,3.134245764579925
0.0069139540382413545,0.6666778318066344,-0.03510461565963818,3.1361530035958625
0.007766676212519728,0.6714288489175994,-0.030135752900756874,3.1372169013827853
0.01130456396428104,0.6866065633734476,-0.02985465461293968,3.1346877891687095
0.011434149915048375,0.7008314824574341,-0.021763169048388598,3.1386135711679626
0.014237416386748813,0.7199644440482552,-0.01766168002512214,3.139703305288061
0.015356152845309012,0.7423425616020782,-0.015822899272511126,3.13885732170134
0.018786633338326336,0.7456653621511804,-0.016798000778376565,3.1400844188652512
0.01958166010047826,0.7585391999368518,-0.015036789410138418,3.1340269598788018
0.0200217847031817,0.7643218378382792,-0.015365164468678971,3.1316472193131277
0.020513280917995827,0.7815023377057043,-0.017922649199734186,3.1326096279942988
0.019490308749212044,0.7912799637691518,-0.017205180710519574,3.129046409274777
0.01811866295269948,0.8073655322013578,-0.01931505339050754,3.127066247098739
0.018520097773640727,0.8158304367667165,-0.01959058548164405,3.1290543433735847
0.017398608317807124,0.8279506930323701,-0.021354268555243694,3.1281027753846367
0.01800792339017432,0.8339292918778336,-0.023868638615446747,3.1268010317778208
0.01757299043729018,0.8468077536388301,-0.02256917669611136,3.12544633472517
0.019034092350413825,0.8558695647972643,-0.025821747548236296,3.1275653615946255
0.01817003759610343,0.859425112523482,-0.025517759727612832,3.127373601982462
0.015507684004041743,0.8750202885106559,-0.02954241486596132,3.1285119364476652
0.013750037845253308,0.8826246429659003,-0.029725949819134678,3.1280883901194123
0.013908149331671865,0.8876261249502662,-0.03258188442152643,3.1371506443254895
0.014353532621343909,0.88974166910443,-0.032560443814468876,3.1376130132236506
0.013721335597742638,0.9040328432984517,-0.03389573957337544,3.1409024293214065
0.013251628920264168,0.9048366103236483,-0.034512674480364325,3.141509976815268
0.009566732322557642,0.8985516159610398,-0.03285847341413706,-3.141419761683458
0.008571235150159031,0.896940074731686,-0.03188584812188022,-3.138931180727479
0.009471223237059893,0.895550351296167,-0.0315086938604201,-3.139244513517648
0.00807436824804312,0.8903066089014234,-0.03109843947243407,3.139328859719023
0.003673652993400993,0.8827366679540369,-0.03208311885977677,3.138821142984783
0.0002895689788028188,0.875070792976768,-0.029927543668615275,-3.1367595060666225
0.007722464360725868,0.8483215600631777,-0.047046566116920374,3.1377380025460133
-0.011759255074932298,0.8791024641659007,-0.04762045052356867,-3.136972585021195
-0.005451731545321318,0.8761687148903738,-0.045183193204925365,-3.136618820023129
-0.003580670277849827,0.8690925315183475,-0.04724013976126651,-3.1368319204977557
0.009363438898849179,0.8560702715578127,-0.02839618144778666,-3.1334271277646755
0.00647968289682754,0.8609940310838227,-0.027804218072170928,-3.133292747645929
0.006143127942272727,0.8635318436126975,-0.026603349054076686,-3.134502297850165
0.007740052110613217,0.8663561820840451,-0.022849848550412943,-3.1356653495002624
0.010641137815191118,0.8807332224984668,-0.014651104512454882,-3.1351905964889792
0.011032670394325823,0.8817506062035768,-0.013887762950856253,-3.1353753212662787
0.018757174247486096,0.8130685408030693,-0.01732931135141058,3.137374289083599
0.017603429573969768,0.8180745564238007,-0.013097338438719186,3.13769837429581


trial,2
x,y,z,yaw
0.001626267334154381,0.7177407784299727,-0.028211142973385783,-3.1219908708346766
-0.0010091689851901425,0.6943256663662803,-0.030966035772485245,-3.1258022118544737
-0.0010449719384276798,0.6887574268497009,-0.028744608017041928,-3.1222169097168955
-0.0009375577378778529,0.6800888235351359,-0.03586406407060738,-3.1292985016180945
0.0011867690267882841,0.6720392114692961,-0.03294581793794005,-3.132125744743496
0.0033419516633620625,0.6587348438040384,-0.03147889731707609,3.1342713525538004
0.002720593089997161,0.6664708187786684,-0.028756050146555356,3.1335334639696604
0.005097314186735841,0.6769819999254403,-0.026245295537198787,3.136280556338684
0.005923808769516991,0.6782415085151835,-0.024840673178720962,3.1374294078214966
0.0074772866064874745,0.681133783024841,-0.02320790085746438,3.137188824350409
0.011517511528264442,0.6951708683087934,-0.019470218504915815,3.1404809017612214
0.012865201027078284,0.7032600172481405,-0.019198009615732703,3.141562772765688
0.013447336242961846,0.7148068964012212,-0.017947049510506075,3.136628534906778
0.012132478650489411,0.7180924795576946,-0.01888915795613122,3.1394135176330042
0.01807604421034723,0.7424878721946216,-0.023989592849058328,3.1387730196871626
0.016970532112183127,0.7609699079483682,-0.02259250026422599,3.133782424206381
0.01774322716996552,0.7734926323355626,-0.025412964990554787,3.128260110658118
0.01807620021802647,0.7906781669018101,-0.02361659314724296,3.132151070616704
0.02053771898589745,0.8018403392602779,-0.030282030451007858,3.133062819025287
0.02184404930279408,0.8061663678597324,-0.03011809475572602,3.1303360995446137
0.020402067223682645,0.8114875331488058,-0.03041016327156898,3.1279623211454455
0.020497745614301333,0.8345837976968208,-0.02923073725384051,3.131100544633666
0.02229712596782349,0.8471581840022856,-0.03369108189714565,3.1277912478786676
0.022462824186176282,0.852585015054648,-0.029991104841257554,3.1295743906118614
0.02304281207248824,0.8645620441401856,-0.031028227114310525,3.1272026039948875
0.023380420727661305,0.8721778385842917,-0.035171928552875764,3.127814331689543
0.02390631207077029,0.8747084698850687,-0.040884675932274295,3.1341966588839503
0.02237303425689522,0.8778958593810386,-0.03679369862375581,3.1271921009628088
0.019883651912514535,0.8850548946883579,-0.03407735889561403,3.127293614589706
0.019721906543321156,0.8852306503861963,-0.03434384421894254,3.1296545246308076
0.021201894270227215,0.8969202399653895,-0.03494237905438635,3.138976470619459
0.019952870895999123,0.8963834066571829,-0.0359598756277959,3.1381864872384986
0.017836366468384175,0.8959334676162983,-0.034346802925055986,3.1407081932325953
0.014452490720818757,0.891150897346844,-0.03449009355677868,3.1406432886512743
0.01489119900839788,0.8915205881618307,-0.03372527355174926,3.140237867694561
0.012726357716204208,0.8858564177522696,-0.031876574268397295,3.141025422093986
0.012188721674269098,0.8855773940959668,-0.031507643940873686,-3.141382950203208
0.008832861446158358,0.8787543522994085,-0.026535226839408343,3.1385648860339415
0.007043404553896605,0.875842009364092,-0.025165800349364664,3.135964187203804
0.006016230223284461,0.8749512434765552,-0.02586574307989542,3.136734511919685
0.00479842691920232,0.8761084844654277,-0.026324145540199906,3.136657320734606
-0.0005996562157825312,0.8698493625019404,-0.026068915378878676,3.1330503889677535
-0.00357351874953357,0.8625847010668078,-0.025447601308869583,3.1384358531344265
-0.008643741190817709,0.8544520031343784,-0.07394190309211734,3.137768169430729
-0.018984022406950816,0.8786140039568363,-0.04835276647722808,-3.1367718390725745
-0.01262615304077722,0.8723394926036874,-0.03869367624848241,-3.1354617808023764
-0.008825302411406543,0.8672467952800008,-0.04694952763401106,-3.133843430372752
0.019848113681862838,0.7291323403634723,-0.015734152696194714,3.136481407912737
0.018103574186518104,0.7573206229083188,-0.013237693420643293,3.136139991521423
0.01751616312562421,0.7922101187408024,-0.00946312246718195,3.136463622407785
0.02120396623330626,0.7867939737409854,-0.008507004008238894,3.135171295837231
0.022317934550732707,0.7871522790968799,-0.002694829071209215,3.1393543306459497


trial,2
x,y,z,yaw
