,,,
,,,
trial,1,,
x,y,z,yaw
0.115774975787122,0.640702029406407,0.152701995110206,3.1236604566916
0.116336013262222,0.631689742607124,0.1575179979306,3.10665307325075
0.117933834825103,0.628962956175024,0.15903388700419,3.10727458957459
0.122213903764313,0.619398304805456,0.166402003630639,3.11265423369944
0.122729600410098,0.618584090644236,0.167397908654886,3.11454521592625
0.137108643282088,0.575440845985769,0.1747116057456,3.10845211348493
0.135943482166217,0.571978848458461,0.179317770140053,3.10285655405024
0.138384451184973,0.569861915803578,0.176789972456231,3.10323063039857
0.149157774952391,0.522318278127126,0.196581599698681,3.11810775583098
0.179048831312382,0.599404167679254,0.205185380153786,3.11544169565744
0.186120766894197,0.634147006997551,0.208294970417686,3.11462170378647
0.180304949542852,0.657429601486844,0.207137214878597,3.1153205921235
0.174465734598401,0.688235308549606,0.209262637919026,3.11490300669268
0.170671647546597,0.711570112936003,0.212948952089241,3.1118486743831
0.165141092887715,0.731921727838886,0.211072923667127,3.11161795424486
0.157381106701865,0.747833626010119,0.212964685864827,3.11433935017727
0.149908896815034,0.762024543737552,0.216214612075604,3.11191387765554
0.141108283912499,0.775621592115368,0.21498724240157,3.10499454837678
0.1409344742977,0.785385851862735,0.217052953628733,3.10483310938731
0.137712250416913,0.793376815344359,0.218738480405915,3.1034304675439
0.132050842036954,0.797545819948904,0.222017140291042,3.10445374221187
0.128583863313071,0.797558789896252,0.217475068535961,3.11044111452439
0.122223454595265,0.800450063803217,0.221012845071326,3.11726306237901
0.117216195091973,0.79967628998378,0.224696917192945,3.12043258913135
0.114245282932203,0.803053879160068,0.225231317609872,3.11426315016256
0.112660680276232,0.805429231242547,0.225770669390508,3.11045444754676
0.109703447697512,0.806600583112967,0.227029861519159,3.10890270186926
0.108630546335617,0.809347215804678,0.22708210756578,3.11105215459103
0.110779027260586,0.808746634773165,0.221348502846708,3.11720166778759
0.114878660369101,0.80953450530444,0.224470965595789,3.08281925231612
0.112437029184383,0.811829856347558,0.220570760614935,3.09405467552242
0.110851510161787,0.811310662110834,0.219413675875897,3.09759113111196
