0,-0.9748879226385317,0.2638669652796883,-0.10341498842752117
1,-1.236189135976981,0.03604400314649329,0.38865786441287237
2,-1.2628539983168479,0.23785694162852986,-0.12017003266518733
3,-1.268791135962018,0.11291291364475337,-0.10632741570206539
4,-1.8965531860137146,0.1284627800630374,-0.0826794444602027
5,-1.6644637137333236,0.11817633216583813,-0.018078259568934163
0,-1.5016478498337156,0.04376527779571728,-0.02503744682132769
1,-1.382546439326704,-0.21820078119833725,0.22652665975767028
2,-2.108472163275875,-0.34238163472934924,-0.3242972328614385
3,-1.905298783159277,-0.23847970692008677,-0.2630776026063131
4,-1.1734291456191923,-0.2893753883724056,-0.29157022406948474
5,-1.1516419241222378,0.011051208719408009,0.12367645883506612
0,-1.6417600400320842,-0.17916610586300755,0.14940992522330354
1,-1.7281106951207534,-0.11386677182547451,-0.13375022208435228
2,-1.4682474421307885,-0.27242347929452615,0.2132232488366767
3,-1.966239155971166,-0.5086220872561623,-0.1949503325690518
4,-2.1034955472141013,-0.6623217174380769,-0.34756973555161363
5,-1.669710938168963,-0.21964986670100048,-0.3602988426573708
6,-1.4429684265357494,-0.23179968497099954,-0.3799645434724397
7,-1.3063928159397034,-0.286312175276061,-0.3338843400313467
0,-1.484082215445055,-0.4083237509963001,0.1714398381860519
1,-1.2632298119369976,-0.30313070202698333,0.21250912139967598
2,-1.5668822369129947,-0.3820803074982214,-0.08200740820224484
3,-1.7907883140486447,-0.7567263606427745,-0.26547377713560105
4,-1.9642180574245205,-0.932083665622601,-0.3660834832267936
5,-1.3600126103769123,-0.6287866464751469,0.11110911875383
6,-1.1439758047255766,-0.5680523437682643,-0.3226856812611322
7,-1.2860599601940945,-0.5174931093182349,-0.39064323083124397
0,-1.468495799433691,-0.42906479030171546,0.19024030360179933
1,-1.2918400437671105,-0.47151606886957503,0.22210973155567565
2,-1.552217638007422,-0.42847284600526325,-0.07761945717123664
3,-2.0449823628057575,-0.9352539704142618,-0.4154608373066535
4,-1.769762112859965,-0.821025733077856,-0.1986785616357174
5,-1.4766521614490022,-0.5484683412203541,-0.3458867961577159
6,-1.8992578543505414,-0.9895326954760199,-0.33768640216256673
7,-1.241759039500137,-0.5513225763385841,-0.3652110601621881
8,-1.118921369168323,-0.6041752152774587,-0.2987708445756163
9,-1.2540766117272881,-0.48283384724995143,-0.09181641678522756
0,-1.5350565288195857,-0.4606445904026344,0.1943117158669277
1,-1.3259523639858437,-0.48328245913441414,0.23690774908545154
2,-1.6339697846510404,-0.4343908698366478,0.013308181387482576
3,-1.872131993112937,-0.8340405209394054,-0.1992114830121271
4,-1.5850867401087867,-0.57040456810949,-0.3181068047143727
5,-1.2368544700440196,-0.6280016814006415,-0.314625021675222
6,-1.3181322617037445,-0.5474865660621739,-0.3538258563792217
7,-1.318994470358495,-0.47552242005525946,-0.037359012208822984
0,-1.7937736787952059,0.4123373141214203,0.45425151359203836
1,-2.0183939131783664,0.19349939695698692,0.4261350700832563
2,-1.8612430924521182,0.34823462089875223,0.2602609413573952
3,-1.9096476418154265,0.3069908495765891,-0.054590931323740044
4,-2.0087633241019835,0.17384413508600927,0.02498757418314379
0,-2.0639597081323333,0.20505113059261157,0.436507894510858
1,-1.869352005556602,0.3835297047512943,0.4619013294878913
2,-1.6465463894326933,0.45807488153506953,0.517972278997122
3,-2.236386476282754,0.42798413637732796,0.03687430967482519
4,-1.6151229972983454,0.6077803282901069,-0.07356661584817781
5,-2.125611845380712,0.17698975570862555,0.06682225639731088
6,-2.229737608060198,-0.10827561903637462,0.01627151607551547
7,-1.9662441562251867,0.30312435349261735,-0.05784549341029699
0,-1.566039218871175,0.8678032167681927,0.7549757565200412
1,-1.4132986258461844,1.006249880718885,0.8218227623450708
2,-1.6767756335957422,0.6247302663685022,0.7201688182669388
3,-1.569249892920624,0.7191206431066174,0.2249989099679689
4,-1.6439653886628294,0.553527277529659,0.33768451688759815
5,-1.5785118163042104,0.7836203337218848,0.541979314931127
6,-1.628103795047247,0.23624817784688845,0.286313687521188
7,-1.3646857985245935,1.1491449962337354,0.22048263616780028
8,-1.876557201822649,0.7565459739396361,0.2797181716164958
0,-1.772033924645192,0.576496645062933,0.6254218600133212
1,-1.5810523221125603,0.7059162631056408,0.6824987716112005
2,-1.41987691717582,0.7905877873180314,0.7766524369843425
3,-1.9495618557134264,0.5882470598959012,0.2602173175311886
4,-1.3682373055386803,0.9465334489438914,0.15340046814539787
5,-1.6201486319572502,0.6292868017823458,0.4485685829184948
6,-1.6380277087405242,0.5701928915107141,0.14934853151138117
7,-1.771818897884864,0.40658381964412216,0.2557051390634073
8,-1.804616761321777,0.10171428730150174,0.19774971915861506
9,-1.7175014270365494,0.3789075598490143,0.5760873082146205
0,-1.5713787685733107,0.7205259076924664,0.675013409453669
1,-1.4024882545786084,0.8302395084387245,0.7400233243020815
2,-1.7038371995464139,0.48799622120641584,0.6108715795203488
3,-1.9175841116163364,0.6939523540286088,0.2096562271346667
4,-1.3638663217231868,1.048936016946933,0.16420979573677752
5,-1.595724974276262,0.6715002702604976,0.4230121318143355
6,-1.609714469034368,0.6404335239395497,0.127228749509522
7,-1.6905791924344564,0.4811015484788034,0.21825001489362195
8,-1.7027259196690323,0.16723264472051866,0.12546999684305404
0,-1.7097311946801799,0.7516983876969907,0.5505826411720247
1,-1.7448234222288237,0.8027385642250551,0.2752982978045506
2,-1.4437493507985404,1.029025990404721,0.1622549756735001
3,-1.4565824863394792,0.7960327375871673,0.7594236206939564
4,-1.985104598633447,0.6058086741506773,0.2514810263360332
5,-2.0581029971740827,0.34568162339746183,0.13620454304457863
0,-1.727726342666859,0.7713800484008702,0.5263778896421392
1,-1.5716323403712922,0.7843880322995548,0.592479412356263
2,-1.4814930539947464,0.7598097007444186,0.7888651317770495
3,-1.9728249639102926,0.5882121867357055,0.2027114103809251
4,-2.0476134417375653,0.3119258255991081,0.09903517080847557
